unit_id,unit_name,category,task17_status,primary_completion_path,gap_spec,gap_code,gap_direct_test,gap_branch_test,gap_integration,gap_runtime,gap_trace,gap_boundary,gap_reproducibility,gap_model_data,gap_performance,gap_atomicity,code_refs,test_refs,runtime_refs,rule_refs,spec_refs,dependencies,estimated_complexity,recommended_batch,recommended_action,audit_exit_criteria,notes
SCORE-006,单局总分、整场累计与排名,SCORE,PARTIAL,PATH-SEMANTIC-COMPLETION,false,true,true,true,true,true,true,true,true,false,true,false,engine/blood_battle.py::active_seats|engine/blood_battle.py::apply_action|engine/blood_battle.py::next_active|engine/fan.py::FanTable|engine/fan.py::apply_fan_cap|engine/fan.py::compute_fan|engine/orchestrator.py::PlayerGameRunner|engine/orchestrator.py::_play_seat_action|engine/orchestrator.py::run|engine/score.py::ScoreService|engine/score.py::apply_hu_dianpao|engine/score.py::apply_hu_zimo|engine/session.py::GameSession|engine/session.py::apply|engine/session.py::play_random_game,tests/humanlike_v2/test_humanlike_player_integration.py::test_humanlike_self_play_has_no_policy_crash_or_full_state_channel|tests/humanlike_v2/test_humanlike_player_integration.py::test_same_game_produces_same_decision_histories|tests/test_blood_battle.py::test_b02_discard_pass_cycle|tests/test_blood_battle.py::test_b10_random_games_terminate|tests/test_blood_battle.py::test_b11_more_random|tests/test_blood_battle.py::test_blood_battle_continues_after_first_hu|tests/test_blood_battle.py::test_force_complete_response_unblocks|tests/test_blood_battle.py::test_illegal_action|tests/test_blood_battle.py::test_session_wrapper|tests/test_score.py::test_sc01_dianpao_fan2|tests/test_score.py::test_sc02_multi_ron|tests/test_score.py::test_sc03_zimo|tests/test_score.py::test_sc04_an_gang|tests/test_score.py::test_sc05_hua_zhu|tests/test_score.py::test_score_events_written|tests/test_score_ledger.py::test_build_game_result_includes_score_events|tests/test_score_ledger.py::test_ledger_matches_balances|tests/test_session_scores.py::test_second_hand_starts_from_previous_totals|tests/test_session_scores.py::test_starting_scores_applied_at_run_start,,AU-039 人类化决策规则：第 7—14 章 / 11. 胡后处理；AU-040 人类化决策规则：第 7—14 章 / 12. 终局计分；AU-055 程序实现规范：第 0—10 章 / 3.1 Match Controller,03-unit-specs/deterministic_algorithm_scoring_specs.md,SCORE-001|SCORE-005|STATE-001,MEDIUM,B1-C4,对照Locked规格逐字段核验候选实现，补齐缺失语义并建立直接、分支、集成、回放与性能证据,同一版本scope内：Locked规格无歧义；非占位生产实现覆盖主要语义并接入正确调用链；直接/分支/边界测试通过；运行证据含unit_id、scenario/game_id、输入摘要、参数版本、seed、中间结果、输出、调用位置和测试/回放引用；追踪闭环；性能达规格；AC-01～AC-14适用项全Passed且独立审计通过,存在复合旧实现候选，但未隔离为v3单元，schema/错误/参数/状态/审计绑定及生产trace未按锁定规格核验；缺少锁定单元的直接测试及四类验收证据；Task17状态保持不变；本表是计划分型，不是新验收
TRAIN-001,复用生产规则的训练包装,TRAIN,PARTIAL,PATH-SEMANTIC-COMPLETION,false,true,true,true,true,true,true,true,true,false,true,false,engine/blood_battle.py::active_seats|engine/blood_battle.py::next_active|engine/orchestrator.py::PlayerGameRunner|engine/orchestrator.py::_play_seat_action|engine/orchestrator.py::run|engine/session.py::GameSession|engine/session.py::apply|engine/session.py::play_random_game|training/action_codec_v2.py::decode_action|training/action_codec_v2.py::encode_action|training/action_codec_v2.py::legal_action_mask,tests/humanlike_v2/test_humanlike_player_integration.py::test_humanlike_self_play_has_no_policy_crash_or_full_state_channel|tests/humanlike_v2/test_humanlike_player_integration.py::test_same_game_produces_same_decision_histories|tests/humanlike_v2/test_training_contract_v2.py::test_codec_is_fixed_unique_and_roundtrips|tests/humanlike_v2/test_training_contract_v2.py::test_codec_rejects_mixed_exchange_and_mask_is_exact|tests/test_blood_battle.py::test_b10_random_games_terminate|tests/test_blood_battle.py::test_b11_more_random|tests/test_blood_battle.py::test_session_wrapper|tests/test_session_scores.py::test_second_hand_starts_from_previous_totals|tests/test_session_scores.py::test_starting_scores_applied_at_run_start,,AU-063 程序实现规范：第 0—10 章 / 3.9 Training wrapper；AU-077 程序实现规范：第 11—19 章 / 11.1 训练模式,03-unit-specs/training_environment_specs.md,STATE-001|STATE-004|RULE-001,HIGH,B5-A,对照Locked规格逐字段核验候选实现，补齐缺失语义并建立直接、分支、集成、回放与性能证据,同一版本scope内：Locked规格无歧义；非占位生产实现覆盖主要语义并接入正确调用链；直接/分支/边界测试通过；运行证据含unit_id、scenario/game_id、输入摘要、参数版本、seed、中间结果、输出、调用位置和测试/回放引用；追踪闭环；性能达规格；AC-01～AC-14适用项全Passed且独立审计通过,训练必须包装同一生产规则引擎，旧env仍含独立流程职责；缺少锁定单元的直接测试及四类验收证据；Task17状态保持不变；本表是计划分型，不是新验收
TRAIN-002,Observation v2 编码,TRAIN,PARTIAL,PATH-SEMANTIC-COMPLETION,false,true,true,true,true,true,true,true,true,false,true,false,training/env.py::ChengduMahjongEnv|training/env.py::reset|training/env.py::step|training/reward_v2.py::TrainingContractConfig|training/reward_v2.py::shaping_delta|training/reward_v2.py::visible_potential,tests/humanlike_v2/test_training_contract_v2.py::test_illegal_raise_preserves_state_and_terminate_penalizes|tests/humanlike_v2/test_training_contract_v2.py::test_v1_integer_semantics_remain_legal_list_index|tests/humanlike_v2/test_training_contract_v2.py::test_v2_fixed_index_and_shaping_off|tests/humanlike_v2/test_training_contract_v2.py::test_v2_observation_shapes_and_no_hidden_fields|tests/humanlike_v2/test_training_contract_v2.py::test_v2_shaping_is_separate_from_true_score|tests/test_env.py::test_e01_reset_returns_obs_with_legals|tests/test_env.py::test_e03_illegal_action_raises|tests/test_env.py::test_e04_same_game_id_dealt_hands,,AU-078 程序实现规范：第 11—19 章 / 11.2 观测空间,03-unit-specs/training_environment_specs.md,STATE-005|ALGO-010,HIGH,B5-A,对照Locked规格逐字段核验候选实现，补齐缺失语义并建立直接、分支、集成、回放与性能证据,同一版本scope内：Locked规格无歧义；非占位生产实现覆盖主要语义并接入正确调用链；直接/分支/边界测试通过；运行证据含unit_id、scenario/game_id、输入摘要、参数版本、seed、中间结果、输出、调用位置和测试/回放引用；追踪闭环；性能达规格；AC-01～AC-14适用项全Passed且独立审计通过,存在复合旧实现候选，但未隔离为v3单元，schema/错误/参数/状态/审计绑定及生产trace未按锁定规格核验；缺少锁定单元的直接测试及四类验收证据；Task17状态保持不变；本表是计划分型，不是新验收
TRAIN-004,非法训练动作处理契约,TRAIN,PARTIAL,PATH-SEMANTIC-COMPLETION,false,true,true,true,true,true,true,true,true,false,true,false,training/env.py::ChengduMahjongEnv|training/env.py::reset|training/env.py::step,tests/humanlike_v2/test_training_contract_v2.py::test_illegal_raise_preserves_state_and_terminate_penalizes|tests/humanlike_v2/test_training_contract_v2.py::test_v1_integer_semantics_remain_legal_list_index|tests/humanlike_v2/test_training_contract_v2.py::test_v2_fixed_index_and_shaping_off|tests/humanlike_v2/test_training_contract_v2.py::test_v2_observation_shapes_and_no_hidden_fields|tests/humanlike_v2/test_training_contract_v2.py::test_v2_shaping_is_separate_from_true_score|tests/test_env.py::test_e01_reset_returns_obs_with_legals|tests/test_env.py::test_e03_illegal_action_raises|tests/test_env.py::test_e04_same_game_id_dealt_hands,,AU-079 程序实现规范：第 11—19 章 / 11.3 动作空间,03-unit-specs/training_environment_specs.md,TRAIN-003,HIGH,B5-A,对照Locked规格逐字段核验候选实现，补齐缺失语义并建立直接、分支、集成、回放与性能证据,同一版本scope内：Locked规格无歧义；非占位生产实现覆盖主要语义并接入正确调用链；直接/分支/边界测试通过；运行证据含unit_id、scenario/game_id、输入摘要、参数版本、seed、中间结果、输出、调用位置和测试/回放引用；追踪闭环；性能达规格；AC-01～AC-14适用项全Passed且独立审计通过,存在复合旧实现候选，但未隔离为v3单元，schema/错误/参数/状态/审计绑定及生产trace未按锁定规格核验；缺少锁定单元的直接测试及四类验收证据；Task17状态保持不变；本表是计划分型，不是新验收
TRAIN-005,真实得分与可见势能奖励契约,TRAIN,PARTIAL,PATH-SEMANTIC-COMPLETION,false,true,true,true,true,true,true,true,true,false,true,false,engine/audit.py::DecisionAuditWriter|engine/audit.py::record_decision|engine/audit.py::verify_audit|engine/replay.py::ReplaySession|engine/replay.py::StepRecorder,tests/humanlike_v2/test_audit_replay.py::test_runner_audit_verifies_and_policy_replays|tests/humanlike_v2/test_audit_replay.py::test_tampering_and_truncation_are_detected|tests/humanlike_v2/test_audit_replay.py::test_writer_rejects_opponent_hand_leak_and_illegal_action|tests/humanlike_v2/test_audit_replay.py::test_writer_verifier_and_footer_contract|tests/test_persistence.py::test_s03_steps_replay,,AU-080 程序实现规范：第 11—19 章 / 11.4 奖励,03-unit-specs/training_environment_specs.md,SCORE-001|TRAIN-002,HIGH,B5-A,对照Locked规格逐字段核验候选实现，补齐缺失语义并建立直接、分支、集成、回放与性能证据,同一版本scope内：Locked规格无歧义；非占位生产实现覆盖主要语义并接入正确调用链；直接/分支/边界测试通过；运行证据含unit_id、scenario/game_id、输入摘要、参数版本、seed、中间结果、输出、调用位置和测试/回放引用；追踪闭环；性能达规格；AC-01～AC-14适用项全Passed且独立审计通过,存在复合旧实现候选，但未隔离为v3单元，schema/错误/参数/状态/审计绑定及生产trace未按锁定规格核验；缺少锁定单元的直接测试及四类验收证据；Task17状态保持不变；本表是计划分型，不是新验收
TRAIN-006,单 learner reset/step/mask/clone/restore,TRAIN,PARTIAL,PATH-SEMANTIC-COMPLETION,false,true,true,true,true,true,true,true,true,false,true,false,engine/audit.py::DecisionAuditWriter|engine/audit.py::record_decision|engine/audit.py::verify_audit|engine/invariants.py::assert_event_boundary|engine/invariants.py::ownership_regions|engine/state.py::GameState|engine/state.py::PlayerState|engine/state.py::from_dict,tests/humanlike_v2/test_audit_replay.py::test_runner_audit_verifies_and_policy_replays|tests/humanlike_v2/test_audit_replay.py::test_tampering_and_truncation_are_detected|tests/humanlike_v2/test_audit_replay.py::test_writer_rejects_opponent_hand_leak_and_illegal_action|tests/humanlike_v2/test_audit_replay.py::test_writer_verifier_and_footer_contract|tests/humanlike_v2/test_invariants.py::test_duplicate_ownership_reports_structured_failure|tests/humanlike_v2/test_invariants.py::test_ready_state_owns_every_physical_tile_once|tests/humanlike_v2/test_state_v5_migration.py::test_bad_legacy_state_fails_instead_of_guessing|tests/humanlike_v2/test_state_v5_migration.py::test_legacy_migration_is_deterministic_and_non_mutating|tests/test_exchange_dingque.py::test_t12_v1_dealt_readable|tests/test_reward.py::test_rw02_rank_bonus|tests/test_state_serde.py::test_strict_rejects_bad_hand_sizes|tests/test_state_serde.py::test_t08_dict_roundtrip,,AU-081 程序实现规范：第 11—19 章 / 11.5 Episode；AU-086 程序实现规范：第 11—19 章 / 13.5 训练接口,03-unit-specs/training_environment_specs.md,TRAIN-001|TRAIN-002|TRAIN-003|TRAIN-005,HIGH,B5-B,对照Locked规格逐字段核验候选实现，补齐缺失语义并建立直接、分支、集成、回放与性能证据,同一版本scope内：Locked规格无歧义；非占位生产实现覆盖主要语义并接入正确调用链；直接/分支/边界测试通过；运行证据含unit_id、scenario/game_id、输入摘要、参数版本、seed、中间结果、输出、调用位置和测试/回放引用；追踪闭环；性能达规格；AC-01～AC-14适用项全Passed且独立审计通过,存在复合旧实现候选，但未隔离为v3单元，schema/错误/参数/状态/审计绑定及生产trace未按锁定规格核验；缺少锁定单元的直接测试及四类验收证据；Task17状态保持不变；本表是计划分型，不是新验收
TRAIN-007,多玩家 ActionMap 与自博弈调度,TRAIN,PARTIAL,PATH-SEMANTIC-COMPLETION,false,true,true,true,true,true,true,true,true,false,true,false,engine/blood_battle.py::active_seats|engine/blood_battle.py::next_active|engine/invariants.py::assert_event_boundary|engine/invariants.py::ownership_regions|engine/orchestrator.py::PlayerGameRunner|engine/orchestrator.py::_play_seat_action|engine/orchestrator.py::run|engine/session.py::GameSession|engine/session.py::apply|engine/session.py::play_random_game|engine/state.py::GameState|engine/state.py::PlayerState|engine/state.py::from_dict|training/action_codec_v2.py::decode_action|training/action_codec_v2.py::encode_action|training/action_codec_v2.py::legal_action_mask,tests/humanlike_v2/test_humanlike_player_integration.py::test_humanlike_self_play_has_no_policy_crash_or_full_state_channel|tests/humanlike_v2/test_humanlike_player_integration.py::test_same_game_produces_same_decision_histories|tests/humanlike_v2/test_invariants.py::test_duplicate_ownership_reports_structured_failure|tests/humanlike_v2/test_invariants.py::test_ready_state_owns_every_physical_tile_once|tests/humanlike_v2/test_state_v5_migration.py::test_bad_legacy_state_fails_instead_of_guessing|tests/humanlike_v2/test_state_v5_migration.py::test_legacy_migration_is_deterministic_and_non_mutating|tests/humanlike_v2/test_training_contract_v2.py::test_codec_is_fixed_unique_and_roundtrips|tests/humanlike_v2/test_training_contract_v2.py::test_codec_rejects_mixed_exchange_and_mask_is_exact|tests/test_blood_battle.py::test_b10_random_games_terminate|tests/test_blood_battle.py::test_b11_more_random|tests/test_blood_battle.py::test_session_wrapper|tests/test_exchange_dingque.py::test_t12_v1_dealt_readable|tests/test_reward.py::test_rw02_rank_bonus|tests/test_session_scores.py::test_second_hand_starts_from_previous_totals|tests/test_session_scores.py::test_starting_scores_applied_at_run_start|tests/test_state_serde.py::test_strict_rejects_bad_hand_sizes|tests/test_state_serde.py::test_t08_dict_roundtrip,,AU-063 程序实现规范：第 0—10 章 / 3.9 Training wrapper；AU-077 程序实现规范：第 11—19 章 / 11.1 训练模式；AU-086 程序实现规范：第 11—19 章 / 13.5 训练接口,03-unit-specs/training_environment_specs.md,TRAIN-006|RULE-013,HIGH,B5-C,对照Locked规格逐字段核验候选实现，补齐缺失语义并建立直接、分支、集成、回放与性能证据,同一版本scope内：Locked规格无歧义；非占位生产实现覆盖主要语义并接入正确调用链；直接/分支/边界测试通过；运行证据含unit_id、scenario/game_id、输入摘要、参数版本、seed、中间结果、输出、调用位置和测试/回放引用；追踪闭环；性能达规格；AC-01～AC-14适用项全Passed且独立审计通过,存在复合旧实现候选，但未隔离为v3单元，schema/错误/参数/状态/审计绑定及生产trace未按锁定规格核验；缺少锁定单元的直接测试及四类验收证据；Task17状态保持不变；本表是计划分型，不是新验收
TRAIN-008,离线 BC 与回放 RL 数据消费,TRAIN,PARTIAL,PATH-SEMANTIC-COMPLETION,false,true,true,true,true,true,true,true,true,true,true,false,training/action_codec_v2.py::decode_action|training/action_codec_v2.py::encode_action|training/action_codec_v2.py::legal_action_mask,tests/humanlike_v2/test_training_contract_v2.py::test_codec_is_fixed_unique_and_roundtrips|tests/humanlike_v2/test_training_contract_v2.py::test_codec_rejects_mixed_exchange_and_mask_is_exact,,AU-077 程序实现规范：第 11—19 章 / 11.1 训练模式,03-unit-specs/training_environment_specs.md,TRAIN-002|TRAIN-003|AUDIT-014,HIGH,B5-DATA,对照Locked规格逐字段核验候选实现，补齐缺失语义并建立直接、分支、集成、回放与性能证据,同一版本scope内：Locked规格无歧义；非占位生产实现覆盖主要语义并接入正确调用链；直接/分支/边界测试通过；运行证据含unit_id、scenario/game_id、输入摘要、参数版本、seed、中间结果、输出、调用位置和测试/回放引用；追踪闭环；性能达规格；AC-01～AC-14适用项全Passed且独立审计通过,存在复合旧实现候选，但未隔离为v3单元，schema/错误/参数/状态/审计绑定及生产trace未按锁定规格核验；缺少锁定单元的直接测试及四类验收证据；Task17状态保持不变；本表是计划分型，不是新验收
TRAIN-009,房规、profile 与行为域随机化,TRAIN,PARTIAL,PATH-SEMANTIC-COMPLETION,false,true,true,true,true,true,true,true,true,false,true,false,training/action_codec_v2.py::decode_action|training/action_codec_v2.py::encode_action|training/action_codec_v2.py::legal_action_mask,tests/humanlike_v2/test_training_contract_v2.py::test_codec_is_fixed_unique_and_roundtrips|tests/humanlike_v2/test_training_contract_v2.py::test_codec_rejects_mixed_exchange_and_mask_is_exact,,AU-077 程序实现规范：第 11—19 章 / 11.1 训练模式,03-unit-specs/training_environment_specs.md,STATE-010|ALGO-011,HIGH,B5-B,对照Locked规格逐字段核验候选实现，补齐缺失语义并建立直接、分支、集成、回放与性能证据,同一版本scope内：Locked规格无歧义；非占位生产实现覆盖主要语义并接入正确调用链；直接/分支/边界测试通过；运行证据含unit_id、scenario/game_id、输入摘要、参数版本、seed、中间结果、输出、调用位置和测试/回放引用；追踪闭环；性能达规格；AC-01～AC-14适用项全Passed且独立审计通过,存在复合旧实现候选，但未隔离为v3单元，schema/错误/参数/状态/审计绑定及生产trace未按锁定规格核验；缺少锁定单元的直接测试及四类验收证据；Task17状态保持不变；本表是计划分型，不是新验收
AUDIT-001,全原子规则事件日志,AUDIT,PARTIAL,PATH-SEMANTIC-COMPLETION,false,true,true,true,true,true,true,true,true,false,true,false,engine/audit.py::DecisionAuditWriter|engine/audit.py::record_decision|engine/audit.py::verify_audit|engine/blood_battle.py::active_seats|engine/blood_battle.py::next_active|engine/orchestrator.py::PlayerGameRunner|engine/orchestrator.py::_play_seat_action|engine/orchestrator.py::run|engine/physical_tile.py::PhysicalTile|engine/physical_tile.py::id|engine/session.py::GameSession|engine/session.py::apply|engine/session.py::play_random_game|engine/state.py::GameState|engine/state.py::PlayerState|engine/state.py::from_dict|protocols/player_view_builder.py::PlayerViewBuilder|protocols/player_view_builder.py::build|protocols/player_view_builder.py::build_legacy_dict,tests/humanlike_v2/test_audit_replay.py::test_runner_audit_verifies_and_policy_replays|tests/humanlike_v2/test_audit_replay.py::test_tampering_and_truncation_are_detected|tests/humanlike_v2/test_audit_replay.py::test_writer_rejects_opponent_hand_leak_and_illegal_action|tests/humanlike_v2/test_audit_replay.py::test_writer_verifier_and_footer_contract|tests/humanlike_v2/test_humanlike_player_integration.py::test_humanlike_self_play_has_no_policy_crash_or_full_state_channel|tests/humanlike_v2/test_humanlike_player_integration.py::test_same_game_produces_same_decision_histories|tests/humanlike_v2/test_player_view_v2.py::test_gp021_all_visibility_fields_have_hidden_partial_exact_contracts|tests/humanlike_v2/test_player_view_v2.py::test_gp021_wall_and_concealed_gang_visibility_modes|tests/humanlike_v2/test_player_view_v2.py::test_v2_whitelist_hides_opponents_wall_and_sentinel|tests/humanlike_v2/test_state_v5_migration.py::test_bad_legacy_state_fails_instead_of_guessing|tests/humanlike_v2/test_state_v5_migration.py::test_legacy_migration_is_deterministic_and_non_mutating|tests/test_blood_battle.py::test_b10_random_games_terminate|tests/test_blood_battle.py::test_b11_more_random|tests/test_blood_battle.py::test_session_wrapper|tests/test_exchange_dingque.py::test_human_face_exchange_resolves_to_physical_tiles|tests/test_exchange_dingque.py::test_t12_v1_dealt_readable|tests/test_reward.py::test_rw02_rank_bonus|tests/test_session_scores.py::test_second_hand_starts_from_previous_totals|tests/test_session_scores.py::test_starting_scores_applied_at_run_start|tests/test_state_serde.py::test_strict_rejects_bad_hand_sizes|tests/test_state_serde.py::test_t08_dict_roundtrip|tests/test_state_serde.py::test_unsupported_schema_version,,AU-029 人类化决策规则：第 7—14 章 / 8.8 信息边界；AU-062 程序实现规范：第 0—10 章 / 3.8 Replay/Audit；AU-071 程序实现规范：第 0—10 章 / 7. 状态机/事件；AU-082 程序实现规范：第 11—19 章 / 12.1 事件日志,03-unit-specs/audit_specs.md,STATE-004|STATE-002,HIGH,B6-A,对照Locked规格逐字段核验候选实现，补齐缺失语义并建立直接、分支、集成、回放与性能证据,同一版本scope内：Locked规格无歧义；非占位生产实现覆盖主要语义并接入正确调用链；直接/分支/边界测试通过；运行证据含unit_id、scenario/game_id、输入摘要、参数版本、seed、中间结果、输出、调用位置和测试/回放引用；追踪闭环；性能达规格；AC-01～AC-14适用项全Passed且独立审计通过,旧审计主要记录决策，未覆盖全部原子规则事件；缺少锁定单元的直接测试及四类验收证据；Task17状态保持不变；本表是计划分型，不是新验收
AUDIT-002,AI 决策解释日志,AUDIT,PARTIAL,PATH-SEMANTIC-COMPLETION,false,true,true,true,true,true,true,true,true,false,true,false,engine/audit.py::DecisionAuditWriter|engine/audit.py::record_decision|engine/audit.py::verify_audit|engine/physical_tile.py::PhysicalTile|engine/physical_tile.py::id|engine/state.py::GameState|engine/state.py::PlayerState|engine/state.py::from_dict|players/humanlike/audit_replay.py::replay_humanlike_audit|players/humanlike/cognition.py::CognitiveState|players/humanlike/cognition.py::begin_new_round|players/humanlike/cognition.py::update_memory|players/humanlike/config.py::HumanlikeConfig|players/humanlike/config.py::_validate_global_parameters|players/humanlike/config.py::load_config|players/humanlike/plan.py::PlanSnapshot|players/humanlike/plan.py::choose_plan|players/humanlike/traceability.py::ParameterTrace|players/humanlike/traceability.py::_gp_consumer|players/humanlike/traceability.py::_rp_consumer|protocols/player_view_builder.py::PlayerViewBuilder|protocols/player_view_builder.py::build|protocols/player_view_builder.py::build_legacy_dict,tests/humanlike_v2/test_audit_replay.py::test_runner_audit_verifies_and_policy_replays|tests/humanlike_v2/test_audit_replay.py::test_tampering_and_truncation_are_detected|tests/humanlike_v2/test_audit_replay.py::test_writer_rejects_opponent_hand_leak_and_illegal_action|tests/humanlike_v2/test_audit_replay.py::test_writer_verifier_and_footer_contract|tests/humanlike_v2/test_cognition.py::test_bounded_noise_is_reproducible_and_stays_in_near_pool|tests/humanlike_v2/test_cognition.py::test_round_reset_keeps_only_bounded_public_impressions|tests/humanlike_v2/test_config.py::test_default_has_all_gp_profiles_and_stable_hash|tests/humanlike_v2/test_config.py::test_hash_ignores_json_format_and_key_order|tests/humanlike_v2/test_config.py::test_invalid_range_fails|tests/humanlike_v2/test_config.py::test_missing_gp_fails|tests/humanlike_v2/test_config.py::test_non_normalized_weights_fail|tests/humanlike_v2/test_config.py::test_unknown_version_fails|tests/humanlike_v2/test_player_view_v2.py::test_gp021_all_visibility_fields_have_hidden_partial_exact_contracts|tests/humanlike_v2/test_player_view_v2.py::test_gp021_wall_and_concealed_gang_visibility_modes|tests/humanlike_v2/test_player_view_v2.py::test_v2_whitelist_hides_opponents_wall_and_sentinel|tests/humanlike_v2/test_state_v5_migration.py::test_bad_legacy_state_fails_instead_of_guessing|tests/humanlike_v2/test_state_v5_migration.py::test_legacy_migration_is_deterministic_and_non_mutating|tests/test_exchange_dingque.py::test_human_face_exchange_resolves_to_physical_tiles|tests/test_exchange_dingque.py::test_t12_v1_dealt_readable|tests/test_reward.py::test_rw02_rank_bonus|tests/test_state_serde.py::test_strict_rejects_bad_hand_sizes|tests/test_state_serde.py::test_t08_dict_roundtrip|tests/test_state_serde.py::test_unsupported_schema_version,,AU-029 人类化决策规则：第 7—14 章 / 8.8 信息边界；AU-038 人类化决策规则：第 7—14 章 / 10.7–10.13 人类表现；AU-041 人类化决策规则：第 7—14 章 / 13. 玩家模型；AU-062 程序实现规范：第 0—10 章 / 3.8 Replay/Audit；AU-083 程序实现规范：第 11—19 章 / 12.2 AI 决策日志,03-unit-specs/audit_specs.md,STATE-009|STATE-006|ALGO-007,MEDIUM,B6-A,对照Locked规格逐字段核验候选实现，补齐缺失语义并建立直接、分支、集成、回放与性能证据,同一版本scope内：Locked规格无歧义；非占位生产实现覆盖主要语义并接入正确调用链；直接/分支/边界测试通过；运行证据含unit_id、scenario/game_id、输入摘要、参数版本、seed、中间结果、输出、调用位置和测试/回放引用；追踪闭环；性能达规格；AC-01～AC-14适用项全Passed且独立审计通过,存在复合旧实现候选，但未隔离为v3单元，schema/错误/参数/状态/审计绑定及生产trace未按锁定规格核验；缺少锁定单元的直接测试及四类验收证据；Task17状态保持不变；本表是计划分型，不是新验收
AUDIT-004,同配置/seed/事件的确定性回放,AUDIT,PARTIAL,PATH-SEMANTIC-COMPLETION,false,true,true,true,true,true,true,true,true,false,true,false,engine/physical_tile.py::PhysicalTile|engine/physical_tile.py::id|engine/session.py::GameSession|engine/session.py::apply|engine/session.py::play_random_game|engine/state.py::GameState|engine/state.py::PlayerState|engine/state.py::from_dict|players/base_player.py::BasePlayer|players/base_player.py::observe,tests/humanlike_v2/test_state_v5_migration.py::test_bad_legacy_state_fails_instead_of_guessing|tests/humanlike_v2/test_state_v5_migration.py::test_legacy_migration_is_deterministic_and_non_mutating|tests/test_blood_battle.py::test_b10_random_games_terminate|tests/test_blood_battle.py::test_b11_more_random|tests/test_blood_battle.py::test_session_wrapper|tests/test_exchange_dingque.py::test_human_face_exchange_resolves_to_physical_tiles|tests/test_exchange_dingque.py::test_t12_v1_dealt_readable|tests/test_reward.py::test_rw02_rank_bonus|tests/test_state_serde.py::test_strict_rejects_bad_hand_sizes|tests/test_state_serde.py::test_t08_dict_roundtrip|tests/test_state_serde.py::test_unsupported_schema_version,,AU-062 程序实现规范：第 0—10 章 / 3.8 Replay/Audit；AU-084 程序实现规范：第 11—19 章 / 12.3 确定性回放,03-unit-specs/audit_specs.md,AUDIT-003|ALGO-008|STATE-007,MEDIUM,B6-A,对照Locked规格逐字段核验候选实现，补齐缺失语义并建立直接、分支、集成、回放与性能证据,同一版本scope内：Locked规格无歧义；非占位生产实现覆盖主要语义并接入正确调用链；直接/分支/边界测试通过；运行证据含unit_id、scenario/game_id、输入摘要、参数版本、seed、中间结果、输出、调用位置和测试/回放引用；追踪闭环；性能达规格；AC-01～AC-14适用项全Passed且独立审计通过,存在复合旧实现候选，但未隔离为v3单元，schema/错误/参数/状态/审计绑定及生产trace未按锁定规格核验；缺少锁定单元的直接测试及四类验收证据；Task17状态保持不变；本表是计划分型，不是新验收
