path,classification,sha256,byte_size,source_task,related_units,evidence_reference,generated_at,included_in_checkpoint
docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,INCLUDE_REQUIRED_TASK19_PLAN,2864604e54a00e71fdcb45682078131dde1d0a7df31f57efbae2495e9233d5d9,1212,TASK19_CHECKPOINT,ALL,docs/spec-v3/task19/checkpoint/task19_checkpoint_provenance_manifest.csv,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/checkpoint/task19_checkpoint_local_path_findings.md,INCLUDE_REQUIRED_TASK19_PLAN,7ae11649e95b748265c5fd1a90b0505721d22fc4c4a4d78b52e2fa48d08ccedf,870,TASK19_CHECKPOINT,ALL,docs/spec-v3/task19/checkpoint/task19_checkpoint_provenance_manifest.csv,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/checkpoint/task19_checkpoint_owner_decision_resolution.csv,INCLUDE_REQUIRED_TASK19_PLAN,7cf5c20b19e3affd28c570953711a4a5733de12808abdd4db4bc01d5b393bbf9,49720,TASK19_CHECKPOINT,ALL,docs/spec-v3/task19/checkpoint/task19_checkpoint_provenance_manifest.csv,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/checkpoint/task19_checkpoint_provenance_manifest.csv,INCLUDE_REQUIRED_TASK19_PLAN,,65130,TASK19_CHECKPOINT,ALL,docs/spec-v3/task19/checkpoint/task19_checkpoint_provenance_manifest.csv,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/checkpoint/task19_checkpoint_runtime_closure.json,INCLUDE_REQUIRED_TASK19_PLAN,968beecd710585ce6501063aa30ae6830cecb5908d8c9a93f58281578d58236a,1745,TASK19_CHECKPOINT,ALL,docs/spec-v3/task19/checkpoint/task19_checkpoint_provenance_manifest.csv,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/checkpoint/task19_checkpoint_self_containment_validation.json,INCLUDE_REQUIRED_TASK19_PLAN,78edd83bdf9d88ac7a955eada4d880649a3c4c83591a6a064d42d1922fa59496,972,TASK19_CHECKPOINT,ALL,docs/spec-v3/task19/checkpoint/task19_checkpoint_provenance_manifest.csv,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/progress_deltas/README.md,INCLUDE_TASK19_PLAN,3f84becdeddb04380d5843a91709004f4670044161fa37ed1674968c71ed30f1,247,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/prompts/terminal_0_integration.md,INCLUDE_TASK19_PLAN,dffa3a31b188d06c9de7bc603bc81684a9ecda12ceaae7f959d7860815fc66fc,769,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/prompts/terminal_1_wave_1.md,INCLUDE_TASK19_PLAN,cf310a2e5526a0c025ecb186c0577f09460efa6a9b7204bb01dfaea2c94fa387,776,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/prompts/terminal_2_wave_1.md,INCLUDE_TASK19_PLAN,be7e7f27b87851c246b1064c98db2744db3c9d542d360ee148d82c256c1b32cb,647,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/prompts/terminal_3_wave_1.md,INCLUDE_TASK19_PLAN,2991fbb6020bc030ea9f42d49a254d29f4d5b3d2fb721d5e4cfaf7e543d2a02d,673,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_audit_plan.md,INCLUDE_TASK19_PLAN,7a59d30676f200eb552824e449aba2f71406ce74a58d33f277dc6853ee81aa30,569,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_batch_plan.csv,INCLUDE_TASK19_PLAN,ddea07528b15db60e1676361a2dae8a594c2df038eeaab35b717300b6dd48439,12517,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_dependency_graph.json,INCLUDE_TASK19_PLAN,d058e8d3e36b3663d66c703e6d8967d200f2fb7716d6f4a5da5967d0842b6224,17612,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_execution_authorization.json,INCLUDE_TASK19_PLAN,913753558fe4f4fde2bb1af01c3df2b3937c405ea01d0ffd5efde2d3f67887a1,1004,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_file_ownership_matrix.csv,INCLUDE_TASK19_PLAN,70653eb80414fb5b802400f27db306af8593e4431c4994516ca64e97d4761838,33627,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_integration_plan.md,INCLUDE_TASK19_PLAN,2270c1e2de4f82fed7148351bb310fce6b2f4f226d8aa2e5b58dba35a94efcc9,584,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_interface_ownership.csv,INCLUDE_TASK19_PLAN,9b0c1077a74f78bcca57ffdd914a853ee97f9e4acc0ad5e5e0d309799369bb69,871,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_master_plan.md,INCLUDE_TASK19_PLAN,ba94e33ac4d91440d1f5d61ac36361c812e55dc6f6ad69f96914385206b00276,2437,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_parallel_wave_plan.csv,INCLUDE_TASK19_PLAN,89637eb9de63b4bffd642ebddc91a83f2ed17f0fa0d1607559413f693d8beb4d,4242,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_plan_validation.json,INCLUDE_TASK19_PLAN,aa71de884a90d0917edae6e349bb18269e72d4b7c86453966f691681db2cde78,680,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_progress_schema.md,INCLUDE_TASK19_PLAN,047a1852c94ebe45dbcc2fae5eae5821c45b31d6750f60969866d08fe64367fb,410,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_progress_summary.md,INCLUDE_TASK19_PLAN,2170b91b00b60895fcf95c57637072655ce7f232d2b04a6f9b2da49ed1ae359c,898,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_progress_tool_design.md,INCLUDE_TASK19_PLAN,d22019d42b09bd3033de7ab036b3707045e4dc658cc64bdf48d73832374f222e,770,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_progress_tracker.md,INCLUDE_TASK19_PLAN,17739b1bab52ce107fe70cfd55a10d43bd2592bf339b30b543ca216fba2920d0,54625,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_progress_update_policy.md,INCLUDE_TASK19_PLAN,c59f4bb545bbc6f22c8d4ff58f2e1edbb89b15458f486c621dadd2b9c4f1cf89,545,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_progress_validation.json,INCLUDE_TASK19_PLAN,33b78b60472cea69ee055cd75a3ac6bcbd5cf0281104da8066e4c931dbecd6c6,840,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_replan_rules.md,INCLUDE_TASK19_PLAN,c1a9fa25e8bd151987e4bfa695dc0ce66afcb845701047b2d98df9bcdb58f18e,540,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_risk_register.csv,INCLUDE_TASK19_PLAN,f36229c45ad839dd345483ed6278d139d5bad4e966d3fb32ef61bab73f039970,729,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_status_model.md,INCLUDE_TASK19_PLAN,60f24f54c691c5541ddf35d614ef1c3f516c874ceeed562dc2a428e087b209ad,613,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_unit_execution_matrix.csv,INCLUDE_TASK19_PLAN,9acf4e305d5e7d0a47d84202b0abeb87621434f9a599003a0ecfcac5f56ea354,19459,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/spec-v3/task19/task19_worktree_plan.md,INCLUDE_TASK19_PLAN,c11686e55efa08849894981275af435db9acf933acba8e5657d04dddd4c096d4,2723,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,2026-07-30T23:00:30+08:00,true
docs/status/LATEST.md,INCLUDE_TASK19_PLAN,c34501dc3651607daf8557418edb20e722d3dffddcf77aa3f6512c23699a4e56,3930,TASK18/TASK19,,AGENTS.md rules 6-7,2026-07-30T23:00:30+08:00,true
engine/__init__.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,2c068dc8e5cff657381210f1c0b127e2abf752cdc820896b88ec41850152d749,3486,MULTI_TASK_CODE,MULTI_AUDITED_EXPORTS,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
engine/deal.py,INCLUDE_AUDITED_RESULT,5233561b1edf7fa8056981d49ba873407f987fa57c25f2b84344f52b46b63b2e,11408,B1-B,STATE-001|STATE-011|STATE-004,B1-B_E5_trace_final.csv,2026-07-30T23:00:30+08:00,true
engine/legal.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,c9f17533f856a1b3c3e98f72f435137eb801b2ddbc3f0395b4438800d0f598c5,5671,MULTI_TASK_CODE,RULE-003,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
engine/match.py,INCLUDE_AUDITED_RESULT,4a1159dacf8e60df657ea348911274aa1e6d19e24766437b7f41f0d618b45e26,13666,B1-B,STATE-001|STATE-011|STATE-004,B1-B_E5_trace_final.csv,2026-07-30T23:00:30+08:00,true
engine/orchestrator.py,INCLUDE_AUDITED_RESULT,3340c9e0348dbdd8149daaee2b2202e7f0511b7cb258ff08265adc3f67c589d8,34949,B1-B,STATE-001|STATE-011|STATE-004,B1-B_E5_trace_final.csv,2026-07-30T23:00:30+08:00,true
engine/physical_tile.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,3d42acd7b2619478e5c7d6a3069b9224235b454149cb083e2557e956b3ca38f8,5834,MULTI_TASK_CODE,ALGO-001,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
engine/replay.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,a98e2e0be1189080d4ee1a1575a50a2ad761676e8a8d2775fe29a31380a38cf5,4103,B1-A,ALGO-011,docs/spec-v3/reports/B1-A_E5_trace_matrix.csv,2026-07-30T23:00:30+08:00,true
engine/rng_v2.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,623c0e0e9b653add7bf15052a790be2ff15e7b45b8c6a0679cab35fb66b9101f,5025,B1-A,ALGO-011,docs/spec-v3/reports/B1-A_E5_trace_matrix.csv,2026-07-30T23:00:30+08:00,true
engine/round_state_machine.py,INCLUDE_AUDITED_RESULT,e34f6e9a9c19644e9f517a367cbfe34342f4943ac0eb7b7290d4dab3cbc52ad1,13011,B1-B,STATE-001|STATE-011|STATE-004,B1-B_E5_trace_final.csv,2026-07-30T23:00:30+08:00,true
engine/score.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,566f605ad7c1b2bcf2fb03c9c303a00270bacab9395a872561121f7f80845c17,16500,MULTI_TASK_CODE,SCORE-001,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
players/humanlike/__init__.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,227d58a5cdc87e661ca8a3c91af6bc127fc692528dad97c0dc700ed4592e15f2,1243,MULTI_TASK_CODE,B1-A_EXPORTS,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
players/humanlike/attention.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,3b4632a45058a859020da99bedf9eb8b4b2fd1232b349e948646bb66a3492677,5124,MULTI_TASK_CODE,HEUR-019,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
players/humanlike/config_v2.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,7450691363c33b012d5d0aaf43d45829caa91294db6aa36c53080e25aa4a22fc,7111,B1-A,ALGO-009,docs/spec-v3/reports/B1-A_E5_trace_matrix.csv,2026-07-30T23:00:30+08:00,true
players/humanlike/parameter_registry_v2.json,INCLUDE_REQUIRED_PRODUCTION_BASELINE,b1b0f4a7f1426e234133be9e1cc021e42c02aabcb359fc40407cc8f3d2638ef1,39303,MULTI_TASK_CODE,STATE-010|ALGO-009,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
players/humanlike/player.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,8626b7cf9a1b253844a2f232aebbda3b83b3f1785bd109495aa32b75121cff50,9568,B1-A,STATE-010,docs/spec-v3/reports/B1-A_E5_trace_matrix.csv,2026-07-30T23:00:30+08:00,true
players/humanlike/settings_service.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,b07eb9dc7f34393bf5cddc576a2318575a028d2c0c7d58a8c58b1d715e55c265,4308,B1-A,ALGO-009,docs/spec-v3/reports/B1-A_E5_trace_matrix.csv,2026-07-30T23:00:30+08:00,true
players/humanlike/state010.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,373b0b7ba604394050d9a1f9d7b3bac012d803b6d110e1d121683f8c62df95b7,7080,B1-A,STATE-010,docs/spec-v3/reports/B1-A_E5_trace_matrix.csv,2026-07-30T23:00:30+08:00,true
protocols/player_view_builder.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,95e1612af39ca755b53027240a14d6499060a72030f3bfeb8ce6ec1ada5cfa29,7901,MULTI_TASK_CODE,STATE-005,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
protocols/player_view_v2.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,159b270c09315d9d677e8806932c801db8ca6cc9129f87d80ecabd184a8b0e69,2321,MULTI_TASK_CODE,STATE-005,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/contracts/test_common_contracts.py,INCLUDE_REQUIRED_TEST_BASELINE,c3ec226332d86852f765e9e396c24fb6439094a6ced7da93ec66c9cd3cc9b442,3193,MULTI_TASK_CODE,CONTRACTS,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/contracts/test_decision_contracts.py,INCLUDE_REQUIRED_TEST_BASELINE,fe1c1a2a30b3d58b6fa8de81a144981754cd0a69af3ac019de9b4afdba068bcc,1737,MULTI_TASK_CODE,CONTRACTS,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/contracts/test_fixture_and_visibility_contracts.py,INCLUDE_REQUIRED_TEST_BASELINE,4d3f29fb8539ec3631cdd53e81143785f9dc317284e4cee91038ed8ab6b83a13,2132,MULTI_TASK_CODE,CONTRACTS,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/contracts/test_versioning_contract.py,INCLUDE_REQUIRED_TEST_BASELINE,6ff2bb53fb311d383095d83dcf26d00624961fc6dc14469f4310352d7a3e002e,797,MULTI_TASK_CODE,CONTRACTS,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/fixtures/state011_legacy_deal_golden_v1.json,INCLUDE_AUDITED_RESULT,617ec71a752b8544b30651a93d3ca81c6b56eed60123c7f24637b459be073d1b,763,B1-B,STATE-001|STATE-011|STATE-004,B1-B_E5_trace_final.csv,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_algo_001.py,INCLUDE_REQUIRED_TEST_BASELINE,90d233f388296509e0f2ae0ee1c50961eca1a7c633eaad2b76e969dd9592580a,1220,MULTI_TASK_CODE,ALGO-001,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_algo_010.py,INCLUDE_REQUIRED_TEST_BASELINE,4f09728ac9c11ef9d36fac53625d780ab0922510dd794bc3b329eead063c2026,675,MULTI_TASK_CODE,ALGO-010,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_audit_003.py,INCLUDE_REQUIRED_TEST_BASELINE,db7520413c3beb636e415ae9470d919daa081e6a137f10cd80c9e2659cd0f302,1029,MULTI_TASK_CODE,AUDIT-003,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_b1a_algo009.py,INCLUDE_REQUIRED_TEST_BASELINE,4d8705a845a25feff1096c93de716f361679c169a9783c95d6f239eacb3c00d0,4160,B1-A,ALGO-009,docs/spec-v3/reports/B1-A_E5_trace_matrix.csv,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_b1a_algo011.py,INCLUDE_REQUIRED_TEST_BASELINE,d626d5945e4cd1374df91fc5182ceaefc16c9554f9320391cf107c7ad7a980cb,6013,B1-A,ALGO-011,docs/spec-v3/reports/B1-A_E5_trace_matrix.csv,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_b1a_state010.py,INCLUDE_REQUIRED_TEST_BASELINE,f046ffc9d5a5febbe2913610a971c2944bdaed4acc917c8a91e7a7c690ecd57f,3450,B1-A,STATE-010,docs/spec-v3/reports/B1-A_E5_trace_matrix.csv,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_b1b_remediation.py,INCLUDE_AUDITED_RESULT,3be28e67fccdbbc7e0effe2e50b724fe50dba0ead8c6ab8818b262ac8d840d95,14881,B1-B,STATE-001|STATE-011|STATE-004,B1-B_E5_trace_final.csv,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_heur_019.py,INCLUDE_REQUIRED_TEST_BASELINE,ec3fe0db220ad3ba78bfd197ab2b4ef9fd658139922938b9d4d5d9ff5f638c21,1144,MULTI_TASK_CODE,HEUR-019,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_model_001.py,INCLUDE_REQUIRED_MODEL001_BASELINE,2b11df1c0bd5e97e0a65745cc8a2e193a56f89ff8d415113c29ca998d6c342b7,1190,MULTI_TASK_CODE,MODEL-001,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_rule_003.py,INCLUDE_REQUIRED_TEST_BASELINE,103b27454710791d43e97004f1117e4041daaceda5bf1f6ddbe17b4af6214e0b,1704,MULTI_TASK_CODE,RULE-003,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_rule_016.py,INCLUDE_REQUIRED_TEST_BASELINE,1188a59616208e74122ca03b7e056147d355619fd39fb01a801cd14c7b118dd3,544,MULTI_TASK_CODE,RULE-016,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_score_001.py,INCLUDE_REQUIRED_TEST_BASELINE,3ba9f4ab6ad284647a48498132bcad39b98001abb3778ecad2d7ec0ae802d1cc,1451,MULTI_TASK_CODE,SCORE-001,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_state_001.py,INCLUDE_REQUIRED_TEST_BASELINE,8b81968887b8e75dbd004fe1b2a19dfeb699272d7a56e8b3787e1f7a85946b49,3058,MULTI_TASK_CODE,STATE-001,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_state_004.py,INCLUDE_REQUIRED_TEST_BASELINE,c927a39ea460a6b339433fa61d5c043c3f173d7c5f95b092042fc1761ea79e35,2591,MULTI_TASK_CODE,STATE-004,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_state_005.py,INCLUDE_REQUIRED_TEST_BASELINE,07070ff58bbaa2609c687f66626115f0d09da6f53c3ea35b0573c824e7e964d1,516,MULTI_TASK_CODE,STATE-005,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_state_011.py,INCLUDE_REQUIRED_TEST_BASELINE,9c3358c0eb58689ece5b8cda99ae111b3a6a7123a14d522c99f94922f441a50b,2421,MULTI_TASK_CODE,STATE-011,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tests/spec_v3/test_train_003.py,INCLUDE_REQUIRED_TEST_BASELINE,2a0f3b21655f719a0146e4e9bc69bfb4d8231478a0bc5b10a1bd1c04ce5c1e5c,1358,MULTI_TASK_CODE,TRAIN-003,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tools/finalize_b1b_evidence.py,INCLUDE_TASK19_PLAN,d38fc451181367606cf15f109288eeb8879d42265e8e9fd2301666b689b9b1fd,8252,TASK18/TASK19,,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tools/generate_b2a1_design.py,INCLUDE_APPROVED_DESIGN,e1f42fb47840804e75b1283f5f93c403b20810a0bf0816f9b8c1a6d52d98fe78,15242,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,2026-07-30T23:00:30+08:00,true
tools/generate_task19_plan.py,INCLUDE_TASK19_PLAN,1fa5a4bf2dc20a3b945747ace4e2e404d5aaf63865b8795c9f85924f8d869adc,25610,TASK18/TASK19,,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
tools/refresh_task18_post_b1b_queue.py,INCLUDE_TASK19_PLAN,a9734d2b0c50c7428293c8877cf5ce2494fe5398995a98cb2d8004be2f3971e0,6246,TASK18/TASK19,,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
training/action_codec_v2.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,1755b685586e18863cbc0c7e1b1eb8bf2f446598d1ec64c0f9e2ef87875730c6,2927,MULTI_TASK_CODE,TRAIN-003|AUDIT-003,docs/spec-v3/task19/checkpoint/task19_checkpoint_final_review.md,2026-07-30T23:00:30+08:00,true
training/runner.py,INCLUDE_REQUIRED_PRODUCTION_BASELINE,2061904326f5243145afb9c82b094d0885d9156268a63db7f5fb916c6ddc6d9a,3824,B1-A,ALGO-011,docs/spec-v3/reports/B1-A_E5_trace_matrix.csv,2026-07-30T23:00:30+08:00,true
